id	content	labels
3991	Taking a hot bath, breathing in hot steam or using a hand dryer to blow hot air up the nose are effective ways to prevent Covid-19, according to a lecturer in health sciences faculty at Ghanaian university	0
6837	a GCC citizen has died in the Janabiya area from Coronavirus (COVID-19)	0
3023	misplaced A video that shows the dead bodies being taken away in a convoy of cars is from a hospital in Iran	0
4780	SO2 map proves the massive human cremation in Wuhan	0
4755	Drinking alcohol kills the coronavirus	0
4465	This video shows panic buying in the United States, during the outbreak	0
3100	The executive order to restrict worship in South Korea for prevention of epidemics is religious oppression	0
6578	Not to minimize the concerns over the Coronavirus, but the flu is a much more lethal worry	0
6971	"COVID-19 is so dangerous because it is ""overwhelming our healthcare system!"""	0
5126	Two ways of wearing a surgical mask: Colored side out if you are sick and white side out if you do not want to become sick	0
330	Coronavirus pneumonia is a dry cough with no runny nose	0
4187	Israel has manufactured the coronavirus (COVID-19) vaccine	0
5096	Canadian Department of Health issues emergency notification that asks people to drink warm water	0
4160	Cuba developed a coronavirus vaccine	0
2954	Government to spray medicine at night after 10 PM to kill the COVID-19	0
6758	Information suggesting 5G network causes coronavirus	0
6604	ncov is everywhere	0
1577	Dawoodi Bohra youth were licking used utensils, which is being done in mosques with an intention to spread the coronavirus and infect more people	0
4159	After the closure of schools in France, president Emmanuel Macron announced classes next summer to catch up	0
3445	Photo of the prime minister of Italy crying and expressing his helplessness that he couldn’t save coronavirus patients in Italy	0
6646	No better way to understand how we ended up in this mess...than by looking at this poll	0
4240	A former and controversial CIA officer said coronavirus was made in a lab	0
5170	You no longer need to have contact with someone to get the coronavirus	0
432	President Donald Trump said COVID-19 is Democrats’ “new hoax.”	0
1730	"Under “emergency legislation” the NHS has ordered a ban on the sale, purchase and consumption of alcohol after discovering that it “lowers immunity"""	0
513	Hair weave and lace fronts manufactured in China may contain the coronavirus. It may be time to show us what your scalp and edges really look like, ladies	0
6593	Go to China and cure everybody	0
6841	We've been made aware of a message circulating that the Academy is closed due to Coronavirus	0
6574	This is an appalling tragedy #RIP 'Coronavirus doctor, 27, drops dead after working 10 straight days'	0
4993	The claim that a photo shows the infected people in China	0
4804	Boiled ginger can cure cov	0
6745	hospitals are overran stem from outside the hospital	0
1707	A blend of sodium bicarbonate and lemon juice tea will eliminate the novel coronavirus. This cure has prevented any COVID-19 deaths in Israel	0
6888	the #coronaviruslockdown announced by PM @narendramodi 'could be extended by a week'	0
4699	2 coronavirus Sars-Cov-2 cases in Bovalino (Reggio Calabria, Italy)	0
6639	China slowly returns to work as coronavirus toll hits daily record	0
3470	Ecuadorean government gives money to people from Venezuela	0
1641	A viral message on WhatsApp asking people to stay indoors as the government is going to spray medicine to kill 'coronavirus' is fake. The message has been doing the rounds in Mumbai and Bangalore and asks residents to stay indoors between 10pm to 5am	0
3351	A Picture of The Chinese President In Wuhan Without A Mask	0
4387	PARTLY Chinese eating exotic animals is the cause of the 2019 novel coronavirus, as shown in photos shared on Facebook	0
4295	American CDC admitted that coronavirus originated in the USA. Many COVID-19 patients were misdiagnosed as coronavirus	0
4927	Share this post on Facebook, you can get free face masks	0
3007	This is the video of Conress leaders Rahul and Priyanka Gandhi breaking coronavirus lockdown by stepping out	0
405	President Donald Trump will soon lock down the entire country to prevent the spread of COVID-19, which had infected 4,226 people in the United States as of March 17	0
3206	France needs tests for its population however Paris sent tests to Algeria	0
4870	In 2012 a Facebook user predicted coronavirus from China	0
1604	Chinese authorities said patient zero of the Coronavirus had sex with bats	0
4435	Girl infected with coronavirus found dead in her apartment in Delhi	0
332	The NHS has warned people should not shake hands to prevent the spread of the Wuhan coronavirus	0
6640	North Carolina health officials said four people who recently returned to Charlotte from China are being monitored for coronavirus symptoms	0
4759	False A blog post claiming that COVID-19 is the name of the vaccine against novel coronavirus	0
4607	Video of a person infected with coronavirus being detained by the police	0
249	Chinese scientists were removed from a Canadian lab for shipping pathogens to Wuhan	0
3827	A video of US President Donald Trump and a top US pharmaceutical executive speaking at a press conference has been viewed thousands of times in multiple Facebook, Twitter and YouTube posts alongside a claim that it shows them announcing a vaccine for the novel coronavirus, COVID-19, was “ready” to be administered	0
5108	One case infects other 14	0
3912	Claim that 35 people infected by coronavirus being treated in Ivory Coast within a military station, quoting a document from the French investigation website Mediapart	0
2918	"The television show ""My Secret Terrius"" predicted the 2020 COVID-19 outbreak"	0
3232	Health care workers union “suddenly finds stash of 39 million face masks”	0
4997	Japan has sent a 1000-man medical team to Wuhan	0
6414	STOP ALL TRAVELERS FROM CHINA FROM ENTERING THE U.S	0
3576	Video of the Funeral of Corona Patients in Italy who Died	0
6481	This says that the #CCP now realized the #coronoavirus is out of control. In #Wuhan alone, 150K have been infected. They plan to replace the current leaders of Wuhan and Hubei. More cities can be locked-down, the entire country can be put under military control & emergency status	0
1677	Big Breaking: Nazma begum ( 43 ) sitting in # ShaheenBaghProtest was not feeling well. Doctors found her coronavirus positive. She denied the treatment and again went to ShaheenBagh, What kind of moron are these people? # CoronavirusReachesDelhi	0
4675	Photos of Muslims in Italy allegedly praying outside because of the novel coronavirus	0
366	People who suspect they have Covid-19 to hold their breath to check for lung fibrosis and drink water regularly to ensure that any virus caught orally will be washed into the stomach and killed	0
3645	Italian President said that Italy has surrendered to the Coronavirus	0
1571	A set of two images of rotis, embossed with Ab Ki Baar Modi Sarkar stamp, has resurfaced with claims that they were distributed by the Bharatiya Janata Party (BJP), during the ongoing nationwide lockdown due to the COVID-19 outbreak	0
3640	Video post claiming that inhaling traditional appetizer salt with limestone can cure COVID-19 infection	0
4102	The claim that there is a cure from the new coronavirus. The name of the drug is decametoxine	0
1574	The activist Trupti Desai was arrested while trying to buy liquor during a nationwide lockdown	0
1732	There is ban on the sale, purchase or consumption of alcohol in the UK	0
